portal,content_type,file_path,issue_code,severity,field,current_value_sample,expected_rule,recommended_fix_type,notes
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-system-prompt.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-system-prompt.json,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-system-prompt.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-system-prompt.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-temperature.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-temperature.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-temperature.json,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-temperature.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-temperature.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-tokenization.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-tokenization.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-tokenization.json,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-tokenization.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-tokenization.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-zero-shot-prompting.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-zero-shot-prompting.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-zero-shot-prompting.json,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-zero-shot-prompting.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/ai-academy-glossary-zero-shot-prompting.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/algorithm.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/algorithm.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/algorithm.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/algorithm.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/algorithm.json,UNEXPECTED_FIELD,LOW,title,"""الخوارزمية""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
ai-academy,glossary,ai-academy/glossary/algorithm.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Algorithm,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
ai-academy,glossary,ai-academy/glossary/algorithm.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,الخوارزمية,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
ai-academy,glossary,ai-academy/glossary/api.json,ID_FILENAME_MISMATCH,BLOCKER,id,ai-academy-glossary-api,"id must equal filename (""api"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
ai-academy,glossary,ai-academy/glossary/api.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/api.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/api.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/api.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/api.json,UNEXPECTED_FIELD,LOW,title,"""واجهة برمجة التطبيقات (API)""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
ai-academy,glossary,ai-academy/glossary/api.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Api,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
ai-academy,glossary,ai-academy/glossary/api.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,واجهة برمجة التطبيقات (API),"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
ai-academy,glossary,ai-academy/glossary/artificial-intelligence.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/artificial-intelligence.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/artificial-intelligence.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/artificial-intelligence.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/artificial-intelligence.json,UNEXPECTED_FIELD,LOW,title,"""الذكاء الاصطناعي""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
ai-academy,glossary,ai-academy/glossary/artificial-intelligence.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Artificial Intelligence,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
ai-academy,glossary,ai-academy/glossary/artificial-intelligence.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,الذكاء الاصطناعي,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
ai-academy,glossary,ai-academy/glossary/bias-in-ai.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/bias-in-ai.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/bias-in-ai.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/bias-in-ai.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/bias-in-ai.json,UNEXPECTED_FIELD,LOW,title,"""التحيز في الذكاء الاصطناعي""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
ai-academy,glossary,ai-academy/glossary/bias-in-ai.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Bias In Ai,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
ai-academy,glossary,ai-academy/glossary/bias-in-ai.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,التحيز في الذكاء الاصطناعي,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
ai-academy,glossary,ai-academy/glossary/chatbot.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/chatbot.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/chatbot.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/chatbot.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/chatbot.json,UNEXPECTED_FIELD,LOW,title,"""روبوت الدردشة""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
ai-academy,glossary,ai-academy/glossary/chatbot.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Chatbot,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
ai-academy,glossary,ai-academy/glossary/chatbot.json,TITLE_FIELD_UNDOCUMENTED,LOW,title,روبوت الدردشة,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
ai-academy,glossary,ai-academy/glossary/computer-vision.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/computer-vision.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/computer-vision.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/computer-vision.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
ai-academy,glossary,ai-academy/glossary/computer-vision.json,UNEXPECTED_FIELD,LOW,title,"""رؤية الحاسوب""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
ai-academy,glossary,ai-academy/glossary/computer-vision.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Computer Vision,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
