table,record_id,source_path,fields_generated,fields_skipped_due_to_missing_db_columns,slug_handling,excerpt_ar_handling,status_guard,sql_update_generated,reason
ai_lessons,ai-academy-lesson-advanced-prompting,content-source/_normalized\ai-academy\lessons\ai-academy-lesson-advanced-prompting.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-burnout,content-source/_normalized\career\glossary\career-glossary-burnout.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-career-shift-2,content-source/_normalized\career\glossary\career-glossary-career-shift-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-career-shift,content-source/_normalized\career\glossary\career-glossary-career-shift.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-cover-letter-2,content-source/_normalized\career\glossary\career-glossary-cover-letter-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-cover-letter,content-source/_normalized\career\glossary\career-glossary-cover-letter.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-culture-fit,content-source/_normalized\career\glossary\career-glossary-culture-fit.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-cv-optimization,content-source/_normalized\career\glossary\career-glossary-cv-optimization.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-cv,content-source/_normalized\career\glossary\career-glossary-cv.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-elevator-pitch-2,content-source/_normalized\career\glossary\career-glossary-elevator-pitch-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-elevator-pitch,content-source/_normalized\career\glossary\career-glossary-elevator-pitch.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-freelance,content-source/_normalized\career\glossary\career-glossary-freelance.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-gig-economy,content-source/_normalized\career\glossary\career-glossary-gig-economy.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-hard-skills-2,content-source/_normalized\career\glossary\career-glossary-hard-skills-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-hard-skills,content-source/_normalized\career\glossary\career-glossary-hard-skills.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-imposter-syndrome,content-source/_normalized\career\glossary\career-glossary-imposter-syndrome.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-informational-interview,content-source/_normalized\career\glossary\career-glossary-informational-interview.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-internship,content-source/_normalized\career\glossary\career-glossary-internship.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-interview,content-source/_normalized\career\glossary\career-glossary-interview.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-job-description-2,content-source/_normalized\career\glossary\career-glossary-job-description-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-job-description,content-source/_normalized\career\glossary\career-glossary-job-description.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-job-search-strategy,content-source/_normalized\career\glossary\career-glossary-job-search-strategy.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-linkedin-optimization,content-source/_normalized\career\glossary\career-glossary-linkedin-optimization.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-linkedin,content-source/_normalized\career\glossary\career-glossary-linkedin.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-mentorship-2,content-source/_normalized\career\glossary\career-glossary-mentorship-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-mentorship,content-source/_normalized\career\glossary\career-glossary-mentorship.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-mock-interview,content-source/_normalized\career\glossary\career-glossary-mock-interview.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-negotiation,content-source/_normalized\career\glossary\career-glossary-negotiation.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-networking-2,content-source/_normalized\career\glossary\career-glossary-networking-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-networking,content-source/_normalized\career\glossary\career-glossary-networking.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-onboarding,content-source/_normalized\career\glossary\career-glossary-onboarding.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-personal-branding-2,content-source/_normalized\career\glossary\career-glossary-personal-branding-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-personal-branding,content-source/_normalized\career\glossary\career-glossary-personal-branding.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-portfolio-2,content-source/_normalized\career\glossary\career-glossary-portfolio-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-portfolio,content-source/_normalized\career\glossary\career-glossary-portfolio.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-proof-of-work,content-source/_normalized\career\glossary\career-glossary-proof-of-work.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-remote-work-skills,content-source/_normalized\career\glossary\career-glossary-remote-work-skills.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-remote-work,content-source/_normalized\career\glossary\career-glossary-remote-work.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
career_glossary,career-glossary-reskilling,content-source/_normalized\career\glossary\career-glossary-reskilling.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
